gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
MIF	6.6296058834412e-08	-0.250708534575819	0.571	0.74	0.00242650204939831	398	0.775232716324986	1.52094279771571	1.8292502742248	2.13797335208772	3.21008581938804	1.82857320261485	0.456470161823935	697	179	0.936622503155458	1.60305164927618	1.95297183875224	2.23234538613579	3.24536400033678	1.93615030711842	0.45767569186449	242
MTF2	7.1881516843971e-09	0.253762689809037	0.261	0.128	0.000263093539800618	182	0.636952364785664	1.03328497795961	1.39866403943829	1.82110205144729	3.36408297581715	1.45184063888968	0.491819595455893	697	31	0.636323589319465	0.959269079847252	1.11528611944719	1.46031113794791	2.14560021193091	1.22297737191907	0.3752659395248	242
MTRNR2L12	1.22237874288119e-08	0.289152707596076	0.726	0.603	0.000447402843681945	506	0.660432205235212	1.55656757939767	2.10117205012028	2.79181435570065	4.56944679833215	2.19256953635916	0.805976316415506	697	146	0.636323589319465	1.25526860749107	1.76960847920968	2.37665352396504	3.40821586220835	1.85814851594549	0.668334759402524	242
MXRA7	1.17664330657358e-12	0.269648997815504	0.202	0.05	4.30663216638998e-08	141	0.610562818601218	1.03200397668441	1.37367823831072	1.71934145980446	2.73160407091661	1.41873952097533	0.459784931406768	697	12	0.882706830565832	1.05153484957469	1.23794964365065	1.69221581486105	2.07979162045113	1.36322351100321	0.410521293319025	242
MYBL1	3.17091180806937e-07	0.277534156022791	0.373	0.211	0.0116058543087147	260	0.78256938768671	1.22389051622643	1.53921825501959	2.03457722148822	3.39419918289782	1.6444826797608	0.540945181200434	697	51	0.828619985063292	1.15477026235508	1.50384410621182	1.94012096158239	2.53083843494447	1.57103196709522	0.48709229942185	242
MYO1F	1.24603889629416e-07	0.282723145296417	0.514	0.36	0.00456062696432624	358	0.591616612939957	1.17608241448653	1.69423338577279	2.16881754497818	3.67009276046759	1.72062152327374	0.600436508415164	697	87	0.754063096651859	1.13754516434148	1.45629018399845	1.87297151478287	2.65764068936167	1.52578013040434	0.490734090427151	242
NAP1L1	1.13444700099147e-08	-0.283133294498361	0.552	0.707	0.000415218946832886	385	0.696665656167622	1.27703290414657	1.64340483508662	2.02651735011104	3.44665300124126	1.68170915708051	0.526169486548938	697	171	0.780321093104586	1.53769862825806	1.93173093374384	2.29221128283132	3.43379367607457	1.90653305443639	0.522127352357417	242
NCK2	6.98092074521558e-07	-0.282957961595885	0.234	0.393	0.0255508680195635	163	0.636952364785664	0.995597071929171	1.27387154757046	1.63415236248018	2.9209689911685	1.35288049796136	0.427307719057049	697	95	0.636323589319465	1.16808766814981	1.54573084079698	1.7915579987603	2.85660845448946	1.5325655032956	0.450109873323187	242
NDUFV2	3.95676603113996e-06	-0.26418039268626	0.277	0.409	0.144821593505754	193	0.628713677538096	0.990302010931689	1.31262501752792	1.62399538746766	2.80068714681371	1.34371755494782	0.434418844557981	697	99	0.636323589319465	1.20017661213213	1.61878302193214	1.86242134647946	2.76512042763226	1.58351228112854	0.455412479584197	242
NFE2L2	1.14985401847024e-12	0.361019547109519	0.379	0.194	4.20858069300291e-08	264	0.645417389795651	1.24952546694158	1.62539600956807	2.08056136775898	3.26857222569156	1.65471203106755	0.508262995650869	697	47	0.735367284820731	0.996426407725889	1.29980038999819	1.73882978302865	2.34549268838946	1.37275627785294	0.465307085400642	242
NFKBIA	4.40661523590918e-09	-0.28588808021313	0.624	0.785	0.000161286524249512	435	0.749973558692144	1.59754572120371	2.09463886544681	2.5060817117708	4.06853542616818	2.08910348744624	0.669144889593017	697	190	0.735367284820731	1.84373379902253	2.33027770680561	2.77212009670986	4.10564213056777	2.30374059798209	0.683119720282349	242
NKG7	1.90798324377392e-20	0.573619349197781	0.746	0.455	6.98340947053692e-16	520	0.710697792693087	2.72704181576503	3.34005838777712	3.85138233577161	4.63917555741093	3.22099273459016	0.788905197039509	697	110	0.752872925911363	2.20412833931995	2.96175956926806	3.4939897203944	4.19216487351258	2.83051696372722	0.852448194268059	242
NOSIP	8.0572730635924e-08	-0.337103962091041	0.191	0.36	0.00294904251400546	133	0.636952364785664	1.0157717458978	1.29967099461141	1.82676688586354	3.01854817071562	1.45369508150523	0.555682969099524	697	87	0.735367284820731	1.29979118337535	1.72424673944707	1.99117616533396	2.97753413656651	1.70686083754127	0.53013456759258	242
NPM1	2.9114082603198e-10	-0.287267714072162	0.597	0.781	1.06560453735965e-05	416	0.88295623436734	1.59762418233504	1.9415515373434	2.32750676336072	3.3232318236846	1.95137245446256	0.496192098550529	697	189	0.901403582437125	1.7272826174809	2.08071132751938	2.48117489263104	3.34914360134311	2.10194033114314	0.498720456452773	242
NR4A3	1.39706918615041e-21	0.32801579898634	0.182	0.021	5.11341292822911e-17	127	0.645417389795651	1.07074587501725	1.51178494094777	2.00815254298374	2.87878327286527	1.56458819969363	0.520925744744705	697	5	0.882706830565832	0.942892981068225	0.959765560244467	1.34908076477946	1.60997145919879	1.14888351917135	0.316910381386247	242
OASL	1.24324376590664e-09	0.307204431636711	0.248	0.128	4.5503965075949e-05	173	0.645417389795651	1.20580759217479	1.75978053290068	2.23806890549876	4.04231181938316	1.83499161983071	0.748376979551396	697	31	0.752872925911363	1.03707966358086	1.30827444423789	1.69103780648309	2.07979162045113	1.37635232276106	0.395588427596391	242
PAFAH1B1	6.57858027513349e-08	0.272344347765596	0.396	0.248	0.00240782616650161	276	0.660432205235212	1.08109126599061	1.46838072419002	1.94499430596001	3.10897179654093	1.54452581930774	0.516685298318087	697	60	0.636323589319465	1.01853280851905	1.25195083437461	1.55749283069412	2.6291322625679	1.3486094260841	0.426612048613144	242
PAG1	4.15115338473124e-08	-0.336780935026397	0.222	0.45	0.00151936365034548	155	0.591616612939957	1.17507674393126	1.61152116305733	2.06226053253393	3.53530798480774	1.64867780660385	0.570116746793514	697	109	0.756695392498665	1.08844986783152	1.54573084079698	1.95818130199975	3.33230094374059	1.61179253176877	0.598507032287694	242
PATL2	1.8141396009863e-15	0.375889720626991	0.297	0.103	6.63993235356995e-11	207	0.628713677538096	1.14530279210124	1.64323655240376	2.02323636407136	3.16445076684326	1.635679510749	0.529126158541715	697	25	0.636323589319465	1.02450431651439	1.3649307493573	1.64762556764427	2.59347982111894	1.40343875346196	0.440434228964506	242
PDE4B	2.45261440691538e-09	0.310296218434251	0.369	0.211	8.97681399075099e-05	257	0.628713677538096	1.15407260179942	1.61673095205238	2.02081916795289	3.17610728007236	1.64878886803723	0.553327424060932	697	51	0.636323589319465	1.07932584828999	1.30965515079819	1.65290949060041	2.93604666211198	1.40820531911743	0.481267874854426	242
PDE4D	1.50653206844622e-07	0.287011932226132	0.409	0.252	0.00551405802372	285	0.610562818601218	1.25742531600063	1.61152116305733	2.08286154764409	3.78233461752105	1.68748059582838	0.572686094203242	697	61	0.754063096651859	1.09502519833315	1.50384410621182	1.84747534103943	3.40821586220835	1.52786361640516	0.515225274569724	242
PLEK	1.80795617469222e-07	0.262864446605819	0.307	0.153	0.006617300394991	214	0.645417389795651	1.1209687268748	1.47350652170689	1.86693885998598	2.96610809164301	1.53077829281654	0.461412356601609	697	37	0.850664351707425	1.13927280849917	1.31841052988947	1.76357478287235	3.18337596334891	1.47253861881543	0.526165049434062	242
PLEKHA2	1.02732146092562e-09	0.325810590494097	0.461	0.293	3.76009927913385e-05	321	0.591616612939957	1.27927517129965	1.72614261478103	2.17686406706107	3.56486729373273	1.74050201240365	0.556411571648223	697	71	0.752872925911363	1.13502954765384	1.51302604615889	1.73621860021256	2.75128570305625	1.49082375092445	0.44539643550258	242
PRF1	1.59656323654269e-30	0.650008989650281	0.561	0.219	5.84358110206988e-26	391	0.749973558692144	1.54930611493016	1.97938681173799	2.50240350202822	4.19141499595744	2.04393218522987	0.695433604361175	697	53	0.932211374939665	1.27740599702836	1.59613183935357	2.01798589135412	3.86553859218574	1.68018734461032	0.551454928293737	242
PRKCQ-AS1	4.4870848393575e-08	-0.317926377817191	0.131	0.318	0.00164231792205324	91	0.740724183878627	1.02310417546525	1.35823905100875	1.70403353306892	3.25729560248601	1.42256412003909	0.489282922939448	697	77	0.780321093104586	1.09502519833315	1.44897435091318	1.77854923749125	2.95138147019881	1.50246220388462	0.490587878325623	242
PRPF38B	3.27645922075555e-06	0.257516284524559	0.568	0.405	0.119921683938874	396	0.628713677538096	1.35220628008437	1.77926555710778	2.21157459936603	3.34717417052776	1.79857024902044	0.568058634992647	697	98	0.735367284820731	1.23173906870366	1.62041594753895	2.0628206604438	3.31595435172927	1.70717915117562	0.601865308447591	242
PRPF4B	1.75841639863533e-07	0.280997141410835	0.605	0.434	0.00643597986064515	422	0.645417389795651	1.39475362606587	1.7997204178674	2.21157459936603	4.09553934747861	1.8339281028898	0.609103905768629	697	105	0.780321093104586	1.28303217841967	1.657176509267	2.13140069305802	3.59452014951808	1.69830715569837	0.551010296247266	242
PSME4	5.15325273925693e-07	0.260493642102524	0.33	0.211	0.0188614203509543	230	0.591616612939957	1.16155823416498	1.62364829354747	2.03862302633411	3.36768211680924	1.66449419557525	0.598769334912913	697	51	0.891186760600544	1.08930048717225	1.23053710915908	1.60118054065913	2.93604666211198	1.39185605643753	0.426125734867862	242
PTPN22	1.30296937998819e-09	0.305501779120823	0.376	0.202	4.76899822769476e-05	262	0.628713677538096	1.09449596364191	1.41848817714739	1.8803128665695	3.42411997001893	1.53279712625021	0.533713283146539	697	49	0.754063096651859	1.00631734326912	1.16020287636447	1.64256384034015	2.6291322625679	1.36002821435099	0.485243406735246	242
PTPN7	8.86837265291725e-16	0.441220048507516	0.499	0.289	3.24591307469424e-11	348	0.591616612939957	1.34730008141431	1.82153636391175	2.30694828969847	3.71162284333971	1.86697899051231	0.693722774479478	697	70	0.636323589319465	1.02222048050594	1.30592004508007	1.73262737053688	3.04579316665736	1.46254717536358	0.562277406970796	242
PTPRA	5.70183887672929e-07	0.254575936040389	0.442	0.281	0.0208693004727169	308	0.636952364785664	1.0837113990491	1.47778730979988	1.85323089278751	3.00811914610579	1.50594903635356	0.483552434119605	697	68	0.636323589319465	1.07627910941674	1.3096568127429	1.66123695482669	2.75771487341657	1.40948053569343	0.428273595590801	242
PTPRE	6.01390339513276e-36	0.634747289797629	0.448	0.124	2.20114878165254e-31	312	0.740724183878627	1.37473331684715	1.82436878111988	2.26759367681661	3.25749577142526	1.82830138359484	0.603887846412496	697	30	0.828619985063292	1.0018247702185	1.1719494603422	1.65204321679743	2.93773767990245	1.38062563529306	0.544582460532728	242
RAB29	1.05511810879571e-13	0.361733050039665	0.349	0.161	3.86183779000316e-09	243	0.610562818601218	1.10330084380753	1.588336428744	2.00095324404207	3.45329754248826	1.60571468949292	0.546879004996158	697	39	0.792956928974258	0.986228552582167	1.18530810272241	1.58023017647698	2.29621992739132	1.32722020177635	0.389641079733834	242
RAB5IF	1.8896762633388e-09	0.315607155389735	0.38	0.194	6.91640409144633e-05	265	0.628713677538096	1.174071073376	1.54995617040472	1.9679678204082	3.32970073715984	1.59236094163891	0.525570463879591	697	47	0.735367284820731	1.05016396844332	1.48534013959206	1.83347526020143	2.76512042763226	1.49305272415434	0.515622502086794	242
RACK1	2.27909657146347e-15	-0.275231698136665	0.743	0.905	8.34172136121344e-11	518	1.08105878582338	2.13830342727393	2.46128295106482	2.7831516694041	3.63964286105523	2.43809610300852	0.482974081881324	697	219	1.35866849729655	2.37183075718814	2.67760030638204	3.01605320070064	3.64398532183123	2.65536698976448	0.47350318226993	242
RALGAPA1	3.85016346920911e-13	0.352669685394828	0.324	0.157	1.40919833136522e-08	226	0.636952364785664	1.14757311586381	1.66773521985201	2.01666727603596	3.0228775895135	1.65454215855334	0.564415468515192	697	38	0.735367284820731	1.00444928471789	1.22558763193811	1.5199652778558	2.39517245390798	1.29450287111133	0.392606666686616	242
RASSF1	1.46223092611615e-08	0.26278941770262	0.273	0.12	0.000535191141267773	190	0.591616612939957	1.03773699744912	1.39674508992195	1.82676688586354	2.6650719917609	1.46159590255021	0.489262106866654	697	29	0.780321093104586	1.01825024521029	1.30827444423789	1.61586880276439	2.5775959831465	1.38151347079303	0.472198979344152	242
RCAN3	7.64923798849471e-10	-0.37580601184804	0.149	0.384	2.79969759616895e-05	104	0.660432205235212	1.11248063309241	1.51927014362328	2.12130853010056	3.12825333063389	1.63140524576245	0.617300509812239	697	93	0.756695392498665	1.18169253393427	1.55705999428819	1.96729730943955	2.8175406504742	1.59621601606622	0.469257036329189	242
REL	9.84399934766483e-09	0.302797353576778	0.502	0.347	0.000360300220123881	350	0.591616612939957	1.23813638387847	1.68971623787455	2.1056458570691	3.84070070636661	1.71247380777667	0.589083503236333	697	84	0.636323589319465	1.07110790369132	1.3825744502048	1.76031404343182	3.02380801661965	1.46294734948774	0.486108557619286	242
RGS10	8.97394281769066e-06	-0.250052680103277	0.22	0.372	0.328455281070296	153	0.636952364785664	1.0157717458978	1.24601841841758	1.63737291795539	2.57087749634893	1.36510288638359	0.430921196664521	697	90	0.735367284820731	1.08844986783152	1.40347295742241	1.70926277259295	2.69738219640445	1.46710475010026	0.49528262951815	242
RHBDF2	8.48937950300188e-08	0.250929071835674	0.228	0.095	0.00310719779189372	159	0.591616612939957	1.15661186750659	1.59487838953934	1.93756534874049	3.04642919776342	1.5873325166675	0.503543478656336	697	23	0.959765560244467	1.15915435552796	1.57392569303943	1.73975717090092	2.23956666872002	1.5219722176637	0.410657673432341	242
RNF125	9.71642609114444e-07	0.262854736184076	0.509	0.36	0.0355630911361978	355	0.775232716324986	1.23088068730508	1.66062037374042	2.06725674265248	3.74289677610481	1.7060943986985	0.57985180790044	697	87	0.752872925911363	1.2157373869121	1.46685009979175	1.87357979256143	2.82025729375555	1.55118861913767	0.486799335096545	242
RNF149	1.01146292030803e-06	0.260632903386263	0.423	0.277	0.037020554346194	295	0.645417389795651	1.22228180299833	1.52796870963328	1.99090906286688	3.39327216411066	1.61988947438413	0.52791285270726	697	67	0.752872925911363	1.07482564147878	1.31841052988947	1.79869665714328	2.75771487341657	1.47010246063506	0.500531489968826	242
RNF166	3.51362922592291e-08	0.287534121269056	0.531	0.376	0.00128602343298004	370	0.591616612939957	1.28776377828259	1.69007693793335	2.04357763356193	3.43108846501658	1.69384367988601	0.554159080020197	697	91	0.752872925911363	1.09955362678589	1.41967576081583	1.76613204110093	2.71630231094652	1.47857505374074	0.486518300841917	242
RNF213	1.25663795547669e-09	0.254320451411985	0.875	0.731	4.59942058084022e-05	610	0.610562818601218	1.70963346024874	2.20424897254271	2.76233604598158	4.72159020997992	2.23862593963919	0.731782471923534	697	177	0.754063096651859	1.60736115143369	2.00490099991171	2.37813178367953	3.90714520923568	2.02478686048925	0.608844125813409	242
RORA	7.19630015374323e-09	0.301559428864225	0.67	0.504	0.000263391781927156	467	0.636952364785664	1.43400859596264	1.90472393454897	2.32943606427178	4.07471752413594	1.9404807201963	0.668488181967671	697	122	0.752872925911363	1.1824764357672	1.69369216758601	2.07429610670219	3.55656312846758	1.71836643332858	0.591944857629542	242
RPL10A	1.56797078528247e-15	-0.314859806286188	0.7	0.888	5.73892987121238e-11	488	1.10898554617327	2.28972693225293	2.71549503093105	3.09195144605716	3.91285190833799	2.66903871287609	0.559914600979388	697	215	1.30965515079819	2.47664718751764	3.02894248941099	3.36232563952598	3.90690635492484	2.89090041281978	0.600521775217877	242
RPL11	2.77844562814685e-23	-0.279846903075307	0.832	0.963	1.01693888435803e-18	580	1.25760541926585	2.92335420264982	3.43919572928166	3.75867132644794	4.72257865306283	3.28642060153944	0.652344385224648	697	233	1.56548839794997	3.39819586900239	3.78417131023031	4.05685670996601	4.66805989795092	3.67075438287079	0.572131046515676	242
RPL12	1.22971772261152e-11	-0.250760425710578	0.769	0.893	4.50088983653044e-07	536	1.33302966610564	2.55787208473003	3.01799603431301	3.37596201958247	4.48272171151259	2.93400486739618	0.583685925223551	697	216	1.56459081481167	2.85311792636527	3.30721144915106	3.61043131819614	4.4946059728004	3.22042847650365	0.577214444656517	242
RPL13A	1.65751379069497e-28	-0.283015663249143	0.854	0.971	6.06666622532267e-24	595	1.17888004416526	2.93415104911244	3.33273501843062	3.65334618112548	4.76145729929439	3.24006706279235	0.593041327736921	697	235	1.92745381751208	3.51322180409583	3.76830243890674	4.03353548814885	4.74774679450561	3.68881912873982	0.510484960310234	242
RPL14	8.51929906077199e-18	-0.251285736533934	0.809	0.955	3.11814864923316e-13	564	1.10898554617327	2.78344351853486	3.19025717241008	3.50435685823307	4.21328094937927	3.07332459499639	0.576644642325918	697	231	1.56548839794997	3.00739907150247	3.40990213373877	3.68863260424186	4.28888263735272	3.30033434667906	0.545899553626972	242
RPL18	8.91693851463085e-24	-0.328611777133587	0.796	0.93	3.26368866574004e-19	555	1.32567405917248	2.36265294959459	2.91443983483002	3.25229110689898	4.11718950843917	2.80594870729142	0.597497670622429	697	225	1.64762556764427	3.02533259483894	3.38911191702589	3.62187835639652	4.25997238301758	3.29296192523824	0.501761631794211	242
RPL19	6.40880613899188e-20	-0.288986382137011	0.813	0.938	2.34568713493242e-15	567	1.10898554617327	2.8156227234176	3.32301696578833	3.64688352334937	4.40672139466852	3.15568787920495	0.659159534587068	697	227	1.77082016495501	3.31815090911609	3.72244510206068	3.9834573255802	4.4976330070317	3.58013747391672	0.551008375877962	242
RPL22	1.76789060098699e-14	-0.293840993652099	0.72	0.88	6.4706563886725e-10	502	0.852512596130781	2.10216979275739	2.47483120653164	2.89208914568366	3.70001056666459	2.45496406148871	0.534765523245597	697	213	0.956793291060992	2.33405124906741	2.79742689557972	3.10416209960446	3.79033686276646	2.71932929538689	0.519080210679745	242
RPL23	8.90908453684084e-26	-0.395541182903288	0.716	0.909	3.26081403132912e-21	499	0.896049556929359	1.96937589636881	2.37902000452688	2.76303159162541	3.80380675714693	2.35987325041124	0.550933941159206	697	220	1.06910704275828	2.43866390465725	2.85676951458047	3.19101764849316	3.89988674209489	2.79164211232894	0.569579288887603	242
RPL24	8.71708728507479e-22	-0.34534781176211	0.725	0.913	3.19054111721022e-17	505	1.13324121431038	2.25164977247823	2.72425251484544	3.05067154761524	3.75489876377529	2.63599295942697	0.544647739003114	697	221	1.54081181153626	2.6291322625679	3.01908120351786	3.30168806397421	3.97698682878206	2.95312273801673	0.516645938742844	242
RPL27A	1.32329136832628e-15	-0.287998816796128	0.786	0.901	4.84337873721102e-11	548	1.30591521364908	2.46187143206574	2.88652764660203	3.2862124030638	4.132758752331	2.86496854638671	0.537485662287772	697	218	1.55332694264181	3.02397728774873	3.33140042762764	3.71010953430034	4.27952387222547	3.29824159409793	0.567306505573283	242
RPL29	8.90276806093009e-16	-0.281634232258257	0.791	0.905	3.25850213798102e-11	551	1.25670548462316	2.52004857356954	2.97606115125829	3.29737905357617	4.18593353318545	2.88023319449492	0.580243606151068	697	219	1.57910175768955	3.01681449625164	3.38322683539896	3.65903666476737	4.2591124865533	3.29663763165872	0.511823997738161	242
RPL3	7.03397177434536e-21	-0.264324525389127	0.822	0.963	2.57450400912815e-16	573	1.11597572001155	2.68139421110004	3.21414035753256	3.55834891381149	4.22676891838834	3.07621651996265	0.627519151975419	697	233	1.56548839794997	3.02078761110471	3.42133110595665	3.79755400150397	4.45371604028021	3.36361106871841	0.553503995733397	242
RPL30	3.46169878076675e-17	-0.26651042899184	0.828	0.946	1.26701637074844e-12	577	1.10898554617327	2.88554452770653	3.61951899518569	4.05767559879465	4.62955665253138	3.39986259465468	0.803997880415617	697	229	1.7272826174809	3.43463258786526	3.97096162473535	4.28967071982189	4.98708156597967	3.79217867858671	0.667951239139573	242
RPL31	1.21905806106728e-13	-0.285462523546347	0.719	0.876	4.46187440931234e-09	501	0.981559005032685	1.98046286727869	2.32318182948587	2.64539472268028	3.83088003633155	2.31258842791696	0.49966950945105	697	212	1.09502519833315	2.26453792691849	2.61180581701357	2.95482868625717	3.69732129798166	2.56244354787757	0.537592377747075	242
RPL32	4.10916250091964e-25	-0.295530054391426	0.829	0.967	1.5039945669616e-20	578	1.32567405917248	2.93914929428827	3.57207869190279	3.89496012080459	4.55685297191762	3.35512162425058	0.731689640008732	697	234	1.97242949798354	3.41320553129055	3.8823451857676	4.19952245964694	4.83917004564879	3.7666652152316	0.621330816150769	242
RPL34	1.20445578951332e-25	-0.317312750070323	0.822	0.955	4.4084286351977e-21	573	1.32567405917248	2.63692424278744	3.3208216501059	3.83968806985339	4.65982506777151	3.21420030953512	0.774186388536997	697	231	1.81720613488922	3.42545509005461	3.84760629348168	4.11145527963288	4.92670120718024	3.7069256900568	0.582977909776307	242
RPL39L	2.13404906085363e-15	-0.43795070071975	0.024	0.277	7.81083296763035e-11	17	0.628713677538096	0.903581827259103	1.0318876932336	1.11322293818554	1.59487838953934	1.06795700168359	0.260431969974096	697	67	0.784183664168466	1.11823343727343	1.38591947826639	1.63378558822587	2.2748030708548	1.40853026987595	0.37488312700004	242
RPL4	4.28648851081582e-14	-0.294962691655221	0.704	0.86	1.5688976598437e-09	491	0.855223264956683	1.8207789432799	2.1753404846375	2.49429364249604	3.32538313578801	2.15281928156445	0.488910604751523	697	208	1.25526860749107	2.15881695903319	2.4550137864548	2.74820298741168	4.15898152585878	2.42865108226294	0.469563065568271	242
RPL5	6.94801535987946e-19	-0.29521501453682	0.776	0.926	2.54304310186948e-14	541	0.958673424885804	2.26173025191648	2.73177186966167	3.1228411099639	4.19027046767854	2.67255387615277	0.592432792228889	697	224	1.3563103964635	2.72401026916119	3.08975862689721	3.37686453068917	3.99972960843049	2.99527753942404	0.514839196138873	242
RPL7	2.2357288790789e-14	-0.287522628766701	0.717	0.88	8.18299127031667e-10	500	0.855223264956683	1.8963964369855	2.25575072364288	2.61963872021114	3.53611669956153	2.24653458207275	0.496383898269762	697	213	1.09847897310999	2.13303872768881	2.50777563455895	2.844198563074	3.66250126948842	2.4853714110451	0.503602945671511	242
RPL7A	4.90490725149316e-16	-0.259039202081349	0.801	0.93	1.79524510311901e-11	558	1.10898554617327	2.49412330489292	3.05900234444869	3.42874841451756	4.24085322688955	2.94840187354369	0.62184150944394	697	225	1.64864247193383	2.9680510391346	3.33660492933759	3.61448291261354	4.2591124865533	3.24962403674119	0.497868186899712	242
RPL9	2.45540859690528e-24	-0.335932869597189	0.796	0.934	8.98704100553303e-20	555	1.10898554617327	2.48199644799715	2.96820665585207	3.27683217172552	4.24474494496961	2.85278299585251	0.585574839800146	697	226	1.56548839794997	3.00113168320968	3.45401286448639	3.77252892604851	4.25653735158544	3.35092081890257	0.569903591422126	242
RPLP0	3.54163699049009e-20	-0.328992016196975	0.739	0.909	1.29627455488928e-15	515	1.0066477821154	2.00783863373622	2.37902000452688	2.79255938475505	3.67040675777737	2.38857320105525	0.501703282265785	697	220	1.11528611944719	2.37008513327766	2.81569507121583	3.11142572758167	3.73271787366741	2.72035788504157	0.52903601447742	242
RPLP1	2.61719929508426e-27	-0.271035855926849	0.881	0.979	9.57921113993791e-23	614	1.10898554617327	2.96088294434551	3.6912746954417	4.11859459307851	5.04646272269056	3.49959567321906	0.798406238846489	697	237	2.01798589135412	3.6691877952715	4.1750876937354	4.4507885861756	5.12969991835166	4.00951903723539	0.621793449539634	242
RPLP2	1.04762737356178e-21	-0.266572587276311	0.839	0.963	3.83442094997348e-17	585	1.41564721758502	2.68871232695028	3.25634993472002	3.56681547930848	4.41774159336445	3.08768253955397	0.655529166064592	697	233	1.55332694264181	3.16481280438725	3.5946922936908	3.80068417577927	4.54815469761276	3.44867147101681	0.561010386613194	242
RPS10	9.36434733288455e-14	-0.32131367042493	0.64	0.855	3.42744476730907e-09	446	0.962357643740535	2.05803927498675	2.47373641541484	2.81414422002316	3.58784982439395	2.40013004426932	0.527871217229162	697	207	1.04616818088516	2.03717189160355	2.59909636309703	3.04221327073808	3.71521661795839	2.53504938741621	0.614760153819317	242
RPS11	3.03919783212004e-20	-0.294584481597681	0.778	0.938	1.11237679853425e-15	542	0.917974031538186	2.36912582267322	2.70863559787812	3.02941070322695	4.33227650284064	2.67997699288762	0.526507961878923	697	227	1.17810143972635	2.63672415107108	3.0524691485641	3.3575628258168	4.132758752331	2.96649658766139	0.534365009575179	242
RPS12	1.127529936123e-24	-0.300618637780705	0.826	0.971	4.12687231920381e-20	576	1.25742531600063	2.96851334377383	3.78989955711242	4.26663329743523	5.03194639828852	3.58287500961995	0.851049196470239	697	235	2.01798589135412	3.60046032070715	4.16510075933052	4.53568534410616	5.01591488718059	3.99404157669358	0.712026018803605	242
RPS13	1.04985359269609e-14	-0.307094236163946	0.72	0.88	3.84256913462698e-10	502	1.05098423967886	2.34081217434162	2.9242051689278	3.27279589134758	4.25066623653924	2.80464777180426	0.62022021366973	697	213	1.54081181153626	2.74626695758449	3.18332054122457	3.5365213170619	4.25022177477566	3.10892972788019	0.565581771493967	242
RPS14	1.98401339666606e-21	-0.286961678319624	0.816	0.955	7.26168743313746e-17	569	1.25760541926585	2.72425251484544	3.42264691852229	3.74965779201706	4.36589988553888	3.20908869683976	0.699460444721378	697	231	1.7272826174809	3.3164671941722	3.72877026729695	4.02922011407114	4.47119765251316	3.57903492689886	0.599707536561265	242
RPS15A	9.11421123129549e-18	-0.270478487061174	0.819	0.95	3.33589245276646e-13	571	1.10898554617327	2.6097963483865	3.47049481043592	3.88482427028834	4.55982790008681	3.24817999605304	0.779730754779313	697	230	1.56999486775314	3.23069051794069	3.78224427153581	4.10666247508072	4.58848305447331	3.59413774770418	0.671186388977438	242
RPS16	1.75381688609014e-21	-0.27121377883298	0.812	0.963	6.41914518477852e-17	566	1.32567405917248	2.5775959831465	3.03110021516915	3.38405218891788	4.02958769673885	2.94088183176137	0.576464928754941	697	233	1.56548839794997	2.87917958109291	3.35159421491937	3.62329679706602	4.33800254413732	3.20820746437008	0.556922557796668	242
RPS17	1.05857497345773e-13	-0.309649868020098	0.716	0.855	3.87449026035262e-09	499	0.989983068389354	1.87223618998839	2.24800584665347	2.54176803027584	3.87663635625745	2.2043613560719	0.484569056196373	697	207	1.13927280849917	2.1027407049505	2.62496545469943	3.03351093641847	3.99972960843049	2.56658778376832	0.629713520134186	242
RPS18	8.79993621991006e-25	-0.289803208252624	0.865	0.959	3.22086465584928e-20	603	1.35310991237921	3.13707097111005	3.7351635309677	4.09380946259011	4.96740312210935	3.52788034829469	0.783566665947983	697	232	1.78843389250168	3.93344097873863	4.23415984117535	4.51825534872961	5.01183132976208	4.123994685026	0.588425256595473	242
RPS19	5.71568044764498e-21	-0.263960561212747	0.859	0.959	2.09199620064254e-16	599	1.10898554617327	3.01004623424026	3.53965377172682	3.94203226963372	4.91377340788129	3.4123678900982	0.722110947120777	697	232	1.81720613488922	3.58507858073381	3.96850074243035	4.22442199263109	5.24744552795551	3.88256312869718	0.59428585428307	242
RPS20	3.00318053189084e-26	-0.390405393415033	0.733	0.917	1.09919410647737e-21	511	1.10898554617327	2.25929472271685	2.66631673970834	3.00258573638848	4.18138919014244	2.62032582939988	0.546177797247897	697	222	1.30493505657455	2.74635795237933	3.14298576044313	3.45783623097534	4.68367427951304	3.08367729524827	0.588873577886183	242
RPS23	2.63857331065221e-24	-0.308537805565358	0.815	0.955	9.65744217431814e-20	568	1.35204693400533	2.61170899083172	3.36653725736591	3.7094696510134	4.56425823347816	3.15383489200874	0.727160150900378	697	231	1.74383018970019	3.32785476326429	3.72506975013483	4.0211825128709	4.75128343692296	3.58435517111024	0.583959716657429	242
