gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
HBEGF	1.1563022619554e-09	-0.389838554731723	0.523	0.74	4.23218190898297e-05	238	0.349191310844643	0.831391616318598	1.18670482037232	1.58401081863252	2.51180547085759	1.2237948446893	0.496748327199224	455	97	0.459271515176396	1.11533206360915	1.53884503711807	1.91507615703136	2.70907747052389	1.55172420251582	0.539836134598656	131
HERC5	3.30024375875509e-05	-0.289001631879476	0.248	0.427	1	113	0.388041481579811	0.612298195853136	0.97124382357	1.23173906870366	2.32901673826254	0.999784130742039	0.442071969910142	455	56	0.54048881558955	0.79706329704298	1.14235669440168	1.56364641190467	2.66217448858839	1.22850783682447	0.513507530443994	131
HGSNAT	1.58577641499981e-16	0.376061786723652	0.475	0.145	5.8041002565408e-12	216	0.281486063717081	0.560674985076103	0.835551797429911	1.13626848797009	2.88052834520921	0.950155838862957	0.48756035168828	455	19	0.476151976063802	0.523781883315987	0.742566473406939	1.00727179448452	1.51718055157051	0.814263812399787	0.333153499487177	131
HIVEP1	1.1845588939374e-07	0.25066396464546	0.303	0.092	0.00433560400770028	138	0.345402439014846	0.555131523139464	0.885796700426097	1.27517113470008	2.55979565564398	0.997393376217996	0.541501659198133	455	12	0.476151976063802	0.737827186517951	0.944179327521957	1.18701241855527	1.921954887492	1.0345591099491	0.455928485254563	131
HLA-DMA	2.99579468262264e-06	-0.286566665529614	0.598	0.733	0.109649081178671	272	0.331562759144625	0.801151590875252	1.14552347559429	1.54881954659545	2.9669819002061	1.2210251318496	0.530648724399588	455	96	0.520890997100414	1.11632417689426	1.50289762811494	1.90434895552651	2.85996440186178	1.51476450824842	0.539522914520421	131
HLA-DPA1	1.47073050540741e-09	-0.346889109698714	0.714	0.878	5.38302072284166e-05	325	0.377426539976682	1.05646045470597	1.50513800219916	2.1098649011258	3.55319842192037	1.60961096717692	0.709580337998555	455	115	0.514830790132856	1.49558220866805	1.89256107993805	2.47551789518785	3.86908707868147	1.97530841099654	0.70892597447609	131
HLA-DPB1	4.62652496651992e-08	-0.337668819801641	0.609	0.824	0.00169335440299595	277	0.355525840134516	0.88389978161036	1.44027509722359	1.9734956971021	3.10709980434865	1.45970124330418	0.649131991585596	455	108	0.398151294673874	1.11462167996727	1.70249139238055	2.11465263386734	3.64791294774503	1.68203472857869	0.676219307768639	131
HLA-DQA1	1.65089609972688e-06	-0.369017594456278	0.215	0.443	0.0604244481461034	98	0.331562759144625	0.593025378689712	0.913066420216802	1.50221346333821	2.36517100626331	1.07525104143914	0.558307679093459	455	58	0.459271515176396	0.812182250936039	1.24916288400899	1.61651531048164	3.16517498461475	1.33387051682346	0.612777452393904	131
HLA-DQB1	8.17002571598656e-25	-0.717926667085497	0.582	0.87	2.99031111230824e-20	265	0.34022838088135	0.760923044214326	1.07913200211218	1.50221346333821	2.96960841540871	1.17173570529185	0.520800640320799	455	114	0.398151294673874	1.47402512779522	2.1468147883479	2.57647257761808	3.44224930436112	2.03084963142098	0.712063068046183	131
HLA-DRA	4.42826416715927e-11	-0.252507215315253	0.932	0.969	1.62078896782196e-06	424	0.453842202300132	1.91165404104166	2.4236796768368	2.99161864554665	4.15309260345251	2.40651294792545	0.759131098086065	455	127	1.08393077557682	2.59098653496346	3.08642460696699	3.42083372246606	4.40448105848311	2.95294004591168	0.738186663964029	131
HLA-DRB1	1.83048152923696e-14	-0.350697527820653	0.851	0.962	6.69974544516021e-10	387	0.531804442607444	1.69181844497492	2.14610018256805	2.60461736003141	4.03023381180186	2.15809645847662	0.681234532424804	455	126	0.754540268793794	2.08240028582502	2.8744968076835	3.31894406550456	4.25691013712717	2.71965442635593	0.805383289509967	131
HLX	5.99563174281562e-07	-0.315259027810263	0.255	0.496	0.0219446117418794	116	0.34022838088135	0.564376746264437	0.786726443674253	1.088975397096	2.94141249514132	0.920933771497298	0.484266756973554	455	65	0.398151294673874	0.77280867529902	1.05098423967886	1.31541077985883	2.10067352637093	1.08098353092309	0.417557594197106	131
HM13	1.07124524687266e-05	0.258802644580866	0.695	0.481	0.392086472807861	316	0.331562759144625	0.858819735462119	1.20435534917491	1.63310947627505	3.18828479692277	1.29102710632247	0.566083447096374	455	63	0.447012800242703	0.886849135461493	1.22745841616627	1.46669539939401	2.29101238949794	1.21676964105028	0.431542724744355	131
HMOX1	6.96637553181913e-05	0.256533085742111	0.651	0.45	1	296	0.345402439014846	0.851055779238705	1.1884987453723	1.69783606001532	3.14351616306909	1.33172247253573	0.623782999925513	455	59	0.459271515176396	0.779172029918902	1.10491849499561	1.5184876200521	2.95828168230784	1.24853504870742	0.59788005052255	131
HOTAIRM1	4.0240059709136e-05	-0.254659497366368	0.36	0.511	1	164	0.281486063717081	0.579397074618111	0.761413883558888	1.11912693039072	2.95828168230784	0.889811014666869	0.439502243332199	455	67	0.476151976063802	0.807502175883215	1.08988899782402	1.38786561689822	2.20221790023905	1.12561091945177	0.417827159934693	131
IER3	6.90153944319858e-25	0.679174247404566	0.782	0.443	2.52603245160511e-20	356	0.41239998393626	1.30054518883057	2.01324394151065	2.65412420090345	3.84237390041264	2.00409050529081	0.851807685196171	455	58	0.398151294673874	0.88940934573733	1.40631311051443	1.73550752434181	2.56255271161694	1.36374698331927	0.551971247932076	131
IFI27	3.09139523180683e-05	0.353520551583482	0.703	0.511	1	320	0.34022838088135	2.92732631154419	3.68585679740969	4.261949803465	5.13800440275807	3.44201082071446	1.06369717750052	455	67	0.536626269710724	2.98937517885235	3.49176800121941	3.74624469657912	4.6088400472349	3.27955276116178	0.825134644393278	131
IFI44	6.30767087620212e-11	-0.418829194012234	0.49	0.725	2.30867061739874e-06	223	0.349154361207998	0.804220754224917	1.08662426471621	1.46192973960059	2.76512042763226	1.14647421565113	0.486327482365564	455	95	0.447012800242703	1.14874922602262	1.48494383022573	1.80965673203329	2.53912739363407	1.50031079903551	0.488992780722623	131
IFI44L	8.01646250593476e-08	-0.284868496280597	0.681	0.847	0.00293410544179718	310	0.359569927272866	1.28995363864205	1.79668295259744	2.1952714083655	3.83699292782828	1.76407599601614	0.686119228365485	455	111	0.661474096040382	1.66878322665829	2.00686807895756	2.30880280136987	3.31980003754822	1.98573636510301	0.470494212996169	131
IFIT3	0.000154215637237365	-0.255744329769541	0.226	0.382	1	103	0.355525840134516	0.609008813840375	0.847907848968832	1.23558250758073	2.3719407104721	0.962588057766411	0.467134978467528	455	50	0.544317629098963	0.828765373524396	1.05335546840444	1.46618324157186	2.75082826856227	1.1897919387608	0.488650923905694	131
IFNGR1	6.02843595936081e-08	0.301865792011656	0.749	0.55	0.00220646784548565	341	0.357452366928186	0.969056488145282	1.31031379755575	1.65453168372615	3.15652182247786	1.34722906164142	0.527181834803052	455	72	0.514830790132856	0.802722932343159	1.07333671315296	1.3720459398523	2.43793040895244	1.14672112149129	0.458611929529042	131
IL1R1	5.08315647614845e-18	0.325801469480247	0.295	0.046	1.86048610183509e-13	134	0.345402439014846	0.64215719221051	0.875040624400809	1.30005926867752	2.97576684230829	1.0138730318963	0.505615392946839	455	6	0.592880572209346	0.626029631749532	0.717937405014162	0.812182250936039	1.26049501212322	0.787910379507743	0.246569060460087	131
IL4R	1.55984794498515e-06	0.262014978335759	0.505	0.305	0.0570919946344015	230	0.34022838088135	0.684705395675737	0.979981972166117	1.35588266070187	3.18476260212856	1.08726308931698	0.532506777934154	455	40	0.398151294673874	0.701247229299331	0.839139024059403	1.24770875651024	1.94368488281696	0.957121142090316	0.356401395746165	131
IL6R	4.71778321446335e-16	0.457569909601164	0.655	0.366	1.72675583432573e-11	298	0.281486063717081	0.887471296130938	1.27327860121208	1.7074123012126	3.37378731457196	1.33393629394108	0.594301434880778	455	48	0.398151294673874	0.740410269145821	0.922608590760159	1.19007479703663	1.90310356926654	0.994556716616158	0.367386462081765	131
INSIG1	1.02703249656323e-16	0.523071664005083	0.793	0.519	3.75904164067108e-12	361	0.281486063717081	1.30005926867752	1.81354590168967	2.35450259671688	4.12456185254161	1.84228223830206	0.769179322826953	455	68	0.398151294673874	0.91618254312488	1.37453061408237	1.72544570926643	3.19200698369885	1.37367820224958	0.556467425980628	131
IPO7	2.90447244346916e-09	0.280399458945803	0.411	0.191	0.000106306595903415	187	0.331562759144625	0.621060129995981	0.875620431957947	1.17603232435451	2.84229485571925	0.996272171726609	0.499899330606648	455	25	0.447012800242703	0.702630250687765	0.784183664168466	1.0253062797633	1.38434752411412	0.840992161553896	0.234377104584259	131
IRF7	1.33678874861207e-06	-0.281247996861893	0.536	0.718	0.0489278049879504	244	0.34022838088135	0.776561709422885	1.06285418863173	1.41785567734035	2.47830194771887	1.1133268418857	0.43892014416988	455	94	0.398151294673874	0.995973516099785	1.24834928096278	1.59896079460985	2.71120588394539	1.31110384883359	0.461262012434954	131
ISG15	9.91399462287273e-11	-0.343101804922096	0.708	0.901	3.62862117191765e-06	322	0.34022838088135	1.52262201975748	2.25831422296428	2.81000434528982	5.18448761285424	2.1455337077535	0.870276158143099	455	118	0.520890997100414	2.09121131013231	2.46145602285067	2.83136188007565	3.6691530950957	2.4362825265043	0.629101489564689	131
ITGA5	3.86613994501974e-25	0.626953610501818	0.679	0.298	1.41504588127667e-20	309	0.281486063717081	0.913211828878447	1.3936137675001	1.97804388912805	3.47049481043592	1.47931179282109	0.700397307200996	455	39	0.398151294673874	0.642990588433262	0.847183590996992	1.1053441595498	2.69544810697013	1.00125567276174	0.514576779374932	131
ITGB1	3.22146805069813e-06	0.253095620952188	0.782	0.611	0.117908952123602	356	0.447073759703425	1.05414073232639	1.34387690749539	1.69577165635844	3.15652182247786	1.3918704066336	0.515009986231722	455	80	0.459271515176396	0.920388599778902	1.15161811161076	1.51767464697662	2.83849961680917	1.23285319194823	0.460425819822086	131
JUNB	3.52665280201117e-34	-0.397583270720067	0.916	0.985	1.29079019206411e-29	417	0.49677811928702	1.84246604881412	2.21254046152856	2.63557060400703	3.89338892588325	2.22615913970442	0.613279992545806	455	129	1.41777666095699	2.69544810697013	3.09461494059643	3.42220671178967	4.07344352673666	3.05149152177978	0.521800174212383	131
JUP	6.44391245702535e-18	-0.601934771277026	0.233	0.656	2.35853639839585e-13	106	0.349154361207998	0.536744274226186	0.729955566520938	1.02484784816047	2.28306512059529	0.848158751763346	0.414512650640762	455	86	0.476151976063802	0.884288925185655	1.20952051057206	1.55499434766846	2.46359024969614	1.24548641720415	0.439797765274745	131
KCNN4	3.04552827090592e-11	0.267082644135143	0.255	0.061	1.11469380243428e-06	116	0.359569927272866	0.603309619554517	0.94202807783294	1.39211447745722	2.55979565564398	1.04898281472347	0.533051406624477	455	8	0.526672769531561	0.606786336776935	0.783122446717328	1.16555994159731	1.33612214308294	0.871716545349704	0.313599176958325	131
KLF11	3.11690374048271e-05	-0.256471353298424	0.369	0.511	1	168	0.331562759144625	0.562465386231114	0.816421786189531	1.08572149567707	2.70451070411338	0.881373672446324	0.396525997785983	455	67	0.505600786040845	0.798873573139001	1.09535625549046	1.42380372427642	2.05052869329339	1.14047671708576	0.39727184456183	131
KLF2	1.36642276279554e-07	-0.325625083284493	0.569	0.771	0.00500124395410797	259	0.377426539976682	0.766895130084597	1.13869531355017	1.65846931771993	2.9669819002061	1.2508707732422	0.594992968628016	455	101	0.505600786040845	1.0769573856051	1.38569466095199	1.87211955325972	2.99992195783914	1.48579120817147	0.585021993320973	131
KLF4	4.96083636485119e-14	-0.426756942994597	0.626	0.855	1.81571571789918e-09	285	0.42921374133058	0.943275906871074	1.215047647194	1.75936020440344	3.18848483957767	1.37025141589964	0.571393940340684	455	112	0.555669541051082	1.3290650459593	1.80709416617346	2.14914977297327	3.38983084261167	1.75204120345135	0.543592338144488	131
KLF6	4.20795710857212e-09	-0.279501759636125	0.787	0.916	0.000154015438130848	358	0.403574089878563	1.21254160864192	1.75285796622723	2.25523374638463	3.90666755999145	1.76710744784428	0.708025838276196	455	120	0.660477434118153	1.69283070459376	2.04676816018084	2.43088511417517	4.09968807750668	2.07568317559435	0.593062761766487	131
KYNU	1.0328467457903e-11	0.333669794100397	0.479	0.214	3.78032237426709e-07	218	0.345402439014846	0.607445531618868	0.893996655188682	1.29818504991216	2.80476118495255	1.02467440635362	0.530676240779824	455	28	0.459271515176396	0.632038243784244	0.864276685727537	1.04556032519034	1.31851079040145	0.856581948680944	0.247487711455734	131
LAIR1	2.14722507314348e-13	0.417223001859993	0.648	0.366	7.85905849021246e-09	295	0.359569927272866	0.776752096001002	1.13470669206034	1.66285563067743	3.33652625885378	1.26206601948252	0.610165317047092	455	48	0.398151294673874	0.624719453773762	0.986261755876809	1.24770875651024	2.30024843335264	0.986955833068485	0.408884149068258	131
LAMTOR4	2.3018032750699e-10	-0.265024915324911	0.774	0.916	8.42483016708334e-06	352	0.447073759703425	1.17459266857159	1.49339025470185	1.78644963227717	3.019886021867	1.50004356848763	0.455294796805259	455	120	0.739405929047696	1.46068473058409	1.70902356176059	2.03288133603022	2.8870095652208	1.74246090698871	0.433651244854802	131
LCP2	5.77450850958856e-06	0.256837467508478	0.758	0.595	0.211352785959451	345	0.331562759144625	0.978474257256696	1.32974901546006	1.79301056409911	3.52325974693791	1.39522660877426	0.570527452174552	455	78	0.398151294673874	0.839825422560426	1.06632375395633	1.52262201975748	2.73811575681904	1.21311829861973	0.507723703810953	131
LDHA	1.05515166749691e-08	0.300968875904525	0.725	0.565	0.000386196061820542	330	0.404633507228638	1.07517371569609	1.3683018067016	1.69954768600569	3.12028491749901	1.39450318673072	0.469940467846792	455	74	0.489458598593586	0.850587525780985	1.13572976180423	1.31961480542943	1.921954887492	1.11998972831842	0.34631723866918	131
LDLR	3.44107758775638e-08	0.329930106529734	0.598	0.344	0.00125946880789471	272	0.398103111667095	0.847663689896051	1.21656719452755	1.65439900361761	2.99000295557837	1.2634872752434	0.521395891512229	455	45	0.489458598593586	0.807060884098973	1.11123650277203	1.3461294843628	2.52210237515815	1.15421232566765	0.421791818524583	131
LGALS2	5.68432537430017e-24	-0.844036189062402	0.343	0.756	2.08051993024761e-19	156	0.357413629627218	0.952243738280271	1.21195484817852	1.56381407919099	2.48762434215812	1.25093597884207	0.455016397166058	455	99	0.459271515176396	1.67854385236708	2.17832883652453	2.50442198958041	3.27793894093188	2.07079878165721	0.591601691724152	131
LHFPL2	3.6988620633429e-11	0.364666098290887	0.422	0.168	1.35382050380413e-06	192	0.372406520917699	0.752406804064323	1.15785219108454	1.50058906845799	3.21466146108072	1.19399694832599	0.55219370159636	455	22	0.447012800242703	0.582188699344729	0.910831079201199	1.2797746648392	2.52210237515815	1.00009926773242	0.486656707043139	131
LIMS1	1.93482817124782e-13	0.403437245980803	0.796	0.595	7.08166458958416e-09	362	0.403706209455084	1.1608048239992	1.61074714594503	2.05125022406659	3.90127073760057	1.6274050132194	0.64919087927629	455	78	0.526672769531561	0.941555363593189	1.21149231872206	1.48138821445583	2.41095148465069	1.23437666231203	0.395706818399442	131
LIPA	9.91354613175803e-06	-0.268654300326864	0.341	0.519	0.362845701968476	155	0.349191310844643	0.61220716631126	0.813543230506862	1.08984537447702	2.91930921213306	0.898899801039233	0.410403584388186	455	68	0.476151976063802	0.804941492464682	1.08519819364468	1.33458504089724	2.10871337382579	1.10498530631689	0.385465033185981	131
LITAF	3.58877456593934e-10	0.351951593386973	0.778	0.557	1.31352737887946e-05	354	0.281486063717081	1.10921245978803	1.51825888576784	1.92320108606272	3.39605598216174	1.51503894256268	0.562917554170299	455	73	0.623409275797992	0.916981287799095	1.22745841616627	1.52080306075522	2.52210237515815	1.26888559532169	0.411782475635679	131
LPCAT1	1.57369256333015e-09	0.333419050940496	0.519	0.252	5.75987215104468e-05	236	0.281486063717081	0.716048409992087	1.07383706495734	1.43103007624901	2.78059366209879	1.12067834649545	0.506112009222687	455	33	0.520890997100414	0.700017282343822	0.993075510529814	1.31541077985883	1.921954887492	1.01220989006243	0.378896136345442	131
LSP1	4.85310303442415e-09	-0.268535437381362	0.736	0.924	0.000177628424162958	335	0.419651211918214	1.21066496004886	1.67790315034534	2.02861736179598	3.03920469054695	1.63470436682638	0.59057507318909	455	121	0.648407111909768	1.51454623319802	1.80292957923819	2.21200909351523	3.08856400234631	1.79111670286662	0.544560220637343	131
LUCAT1	3.32880661918596e-22	0.620574266682078	0.712	0.405	1.21837651068825e-17	324	0.331562759144625	0.958364193770926	1.59516875564278	2.3700985394063	4.4574253592272	1.72464780018756	0.910187388505141	455	53	0.398151294673874	0.745173465790269	0.978958111693637	1.38434752411412	2.56814411405664	1.11024596894107	0.496297514048007	131
LY6E	7.33979567809411e-11	-0.289096589046342	0.78	0.931	2.68643861613923e-06	355	0.453528124768567	1.76119687524093	2.28765373805928	2.63323263047972	3.47370731859786	2.14371881145109	0.660984192526969	455	122	0.459271515176396	2.16473927377053	2.50014322532243	2.73732729690221	3.80439673104177	2.43267905816355	0.561043347615385	131
MAFG	1.36989633743918e-08	0.325319765532013	0.56	0.336	0.000501395758466116	255	0.281486063717081	0.761123644612384	1.07508894031942	1.5229023790284	2.94709552721833	1.1886768186999	0.56102166670419	455	44	0.459271515176396	0.69994074512736	0.832598439543339	1.19525690441511	2.31574019311609	0.981949903678537	0.445105681658273	131
MALT1	7.20181555241548e-07	0.286775982530166	0.556	0.351	0.0263593651033959	253	0.34022838088135	0.711066690680631	1.06697633859196	1.46148417819056	3.70967760165162	1.18785877608393	0.636118537724855	455	46	0.526672769531561	0.702630250687765	1.02202987510433	1.26303573531739	2.2269234554063	1.02853846950717	0.377081623959194	131
MANBA	2.70892129729282e-11	0.37031645350586	0.604	0.351	9.91492284022146e-07	275	0.363748228394133	0.744361416244238	1.01352989079481	1.54803899984736	3.27426242515206	1.18948377783911	0.612696525461017	455	46	0.398151294673874	0.661474096040382	0.861587820601705	1.16397646005212	2.37680123153569	0.939149075516914	0.380631749883522	131
MAP1S	8.81493594327207e-07	0.257038753480156	0.418	0.221	0.0322635470459701	190	0.331562759144625	0.728561926099317	1.00778790745176	1.38839804333823	2.33573628541172	1.07769826703636	0.453442519374228	455	29	0.447012800242703	0.731486310955894	0.921421269761609	1.11763460137721	1.69423300438744	0.963928542492063	0.327959154315549	131
MAP3K2	1.33327591539266e-12	0.371881771076614	0.818	0.649	4.87992317792866e-08	372	0.403706209455084	1.03695293227166	1.41648409790015	1.90982413545835	3.95163610626549	1.52825969886925	0.668439337401932	455	85	0.54048881558955	0.812182250936039	1.0335765970643	1.34570908100481	2.25203029323003	1.13790920411461	0.423082177483393	131
MARCKS	1.32736270732315e-11	-0.45021989684114	0.664	0.824	4.85828024507345e-07	302	0.403574089878563	1.23518782367386	1.72282898232561	2.27454215201301	3.86941757382055	1.75222011385003	0.682106174775959	455	108	0.648407111909768	1.89166407577591	2.44133446495622	2.89849150566702	3.79264230864847	2.37159963483033	0.762059543233253	131
MBD4	2.72684704527094e-11	0.308571692582182	0.453	0.183	9.98053287039617e-07	206	0.281486063717081	0.589784738853335	0.858563701783732	1.22202764762046	2.59980101280192	0.945699319257164	0.453041297154596	455	24	0.526672769531561	0.672611218692946	0.750006144199389	0.932048761863007	1.73483442761787	0.835980975571087	0.27130531714744	131
MBP	2.77227974627899e-15	0.456953693731336	0.675	0.382	1.01468210993557e-10	307	0.372406520917699	0.78033840505395	1.19301369561876	1.6793478644132	3.65768499007192	1.3197938216932	0.671979814984835	455	50	0.505600786040845	0.660477434118153	0.80972700278345	1.23987823934816	2.13320271857129	0.988450917098239	0.428136237602769	131
MCEMP1	1.46046248229028e-07	0.268276294663698	0.411	0.214	0.00534543873143066	187	0.331562759144625	0.693018615438782	0.981524228368074	1.33488169258692	2.97224259794176	1.05893380762045	0.4632485246494	455	28	0.5107456365639	0.634549606627145	0.807502175883215	1.03074299762715	1.89409452062965	0.896745400354677	0.370302570257671	131
MCTP2	1.06522298209595e-09	0.264835474104245	0.301	0.076	3.89882263676938e-05	137	0.281486063717081	0.599173707490165	0.805551412234998	1.12306371855129	3.4278781226372	0.949203914618806	0.529322097668378	455	10	0.398151294673874	0.555669541051082	0.751156677576397	1.4584385360871	1.77671105183917	0.919183903172932	0.499864424055422	131
MECP2	6.83867626893671e-07	0.27399292236792	0.593	0.427	0.0250302390119353	270	0.345402439014846	0.765200498200003	1.04791998300697	1.50643453307175	3.36049766367365	1.19074026529688	0.576114714507639	455	56	0.497889034374172	0.644547883239418	0.936342240506119	1.13352295118375	2.10765425177419	0.962380548488542	0.372187222730902	131
MIR4435-2HG	2.04901255687481e-13	0.301308811973906	0.371	0.115	7.49959085941749e-09	169	0.34022838088135	0.601643846755579	0.784701711628912	1.13617636482189	2.63252014938154	0.920346294944561	0.447057170455838	455	15	0.398151294673874	0.620114079391547	0.731486310955894	0.912922144389422	1.33612214308294	0.776627359780637	0.231716794168173	131
MOB3A	4.31099043439444e-06	0.254811780496542	0.635	0.412	0.157786560889271	289	0.331562759144625	0.760923044214326	1.06280464493275	1.37016378569527	3.00720467471623	1.11017986572384	0.464024144908146	455	54	0.514830790132856	0.731486310955894	0.998789815480878	1.25556765116718	2.52350820773117	1.04091109674494	0.397691486813066	131
MORC3	4.5865365955186e-09	0.27457895851513	0.358	0.145	0.000167871825932576	163	0.349154361207998	0.585988902115906	0.802890096214835	1.18728870296087	2.6502724004354	0.97544569520945	0.536683895566178	455	19	0.497889034374172	0.535358618280776	0.620692101344523	0.992378825493422	2.31574019311609	0.796859834311291	0.439891808446295	131
MT-ATP8	1.00239641424355e-08	0.255290080829407	0.312	0.145	0.000366887111577281	142	0.331562759144625	0.638340202283476	0.98423192048037	1.38112669970572	3.01366226389839	1.0467760789893	0.514047020484869	455	19	0.459271515176396	0.578147025786278	0.657371623098875	0.884280254209962	1.69423300438744	0.768917736108277	0.293681099327554	131
MTRNR2L12	1.03007486368195e-05	0.291582032643827	0.657	0.496	0.37701770085623	299	0.345402439014846	0.897136570757619	1.40627215097039	2.01989186416433	3.86462402996954	1.52358876222404	0.752789540302217	455	65	0.459271515176396	0.801261547367345	1.10491849499561	1.56954282318633	2.95828168230784	1.27977800888696	0.631090433192149	131
MTRNR2L8	8.54255172314244e-14	0.426038272825158	0.442	0.137	3.12665935618737e-09	201	0.345402439014846	0.669374996242048	1.0241610348759	1.67574816943188	3.24554781710333	1.23617223914603	0.702117367912662	455	18	0.520890997100414	0.640667211770496	1.05280619163677	1.51454623319802	1.921954887492	1.09718833861151	0.458474508423541	131
MX1	8.01448377988486e-06	-0.256334881115614	0.642	0.802	0.293338120827566	292	0.331562759144625	1.13571012718675	1.49042227916526	1.85050414113273	3.24437661056576	1.48412585761122	0.533186147065878	455	105	0.447012800242703	1.30473922604864	1.66965677242715	2.0645462087334	3.58368098937286	1.66193484478701	0.569107502416817	131
MXD1	1.91858805330527e-09	0.323104777779827	0.829	0.679	7.02222413390263e-05	377	0.403706209455084	1.23173906870366	1.72129942906373	2.13221928474089	3.31742859377239	1.68637109241558	0.610879316150276	455	89	0.489458598593586	1.01375359339477	1.2797746648392	1.68228021115187	2.71308390837792	1.34865170841127	0.501901833257503	131
NAP1L1	1.26652455211996e-09	-0.297628082788509	0.723	0.885	4.63560651321428e-05	329	0.388041481579811	1.01096498160935	1.32478139404911	1.72515611659704	3.24222595745587	1.41257608565557	0.592708888950378	455	116	0.657371623098875	1.30410359102035	1.63239128295765	2.0710809760599	3.11643857306967	1.67651607053874	0.506124215495788	131
NCOR2	7.29053667813922e-08	0.297271564478616	0.695	0.489	0.00266840932956574	316	0.357413629627218	0.716048409992087	1.07319669721852	1.53137762616047	3.41255671955347	1.20136274738366	0.608380059891039	455	64	0.459271515176396	0.704938980562831	0.879747047267826	1.23939732368363	2.31574019311609	1.00865523209057	0.405943159517685	131
NFE2L2	8.09278893475632e-11	0.360196005606717	0.668	0.42	2.96204167801016e-06	304	0.404633507228638	0.868358242343181	1.19054504409922	1.58604135583969	3.03191193013149	1.25653029157287	0.491625911516709	455	55	0.398151294673874	0.70506507805799	1.02233440974552	1.33232013738212	2.2269234554063	1.03156614980837	0.387128039883513	131
NFIL3	1.58568291978194e-09	-0.348963201443211	0.448	0.725	5.80375805469389e-05	204	0.357413629627218	0.665004148534655	1.0353116661351	1.41274120838683	2.94141249514132	1.0818854680909	0.463805474001304	455	95	0.398151294673874	0.929268325696142	1.20417117419304	1.50106219089812	2.50903445016341	1.22925679015414	0.417271846633918	131
NFKB1	6.2286653672093e-08	0.2965748636259	0.666	0.458	0.00227975381105228	303	0.349191310844643	0.809041087185142	1.09714776970045	1.52834603254233	3.52998778651259	1.22685923505348	0.562438009579038	455	60	0.497889034374172	0.803503209074681	1.01341926508873	1.19982621361136	2.0485643031154	1.04663899387613	0.333088804281349	131
NIBAN2	4.67228419192937e-07	0.260159602582742	0.512	0.336	0.0171010273708807	233	0.281486063717081	0.710645125528311	1.00741972091808	1.28995363864205	3.16517498461475	1.07822237566564	0.498559490631228	455	44	0.5107456365639	0.686431226393405	0.794346227825801	1.00178582498178	1.921954887492	0.881373527835194	0.294383377893611	131
NKG7	0.000258862568706412	0.258811592491301	0.499	0.305	1	227	0.345402439014846	0.763061771207164	1.12306371855129	1.6381011322868	4.43294901924777	1.28608580771301	0.72610513984521	455	40	0.447012800242703	0.663019763242879	1.03361166440676	1.36523850423846	3.50204028828416	1.21841397823825	0.774953117936823	131
NOD2	1.71433039197936e-10	0.329362774692588	0.455	0.206	6.27462066768367e-06	207	0.331562759144625	0.646038959050495	0.981524228368074	1.35052964585165	2.93858438265142	1.07611677569658	0.542683178754905	455	27	0.476151976063802	0.621161312866736	0.773342483931477	1.18843485857828	1.60927793163146	0.900183436473926	0.35060575818083	131
NOTCH1	5.76752046810682e-13	0.407252359408693	0.503	0.206	2.11097016653178e-08	229	0.331562759144625	0.728561926099317	1.12041151701069	1.51068375741394	3.28905674536544	1.19250055488212	0.586002720171779	455	27	0.489458598593586	0.649019417434686	0.875538743304434	1.26581742693708	2.53912739363407	1.00253783702806	0.463339751349538	131
NR4A2	3.13384294727513e-06	-0.308840789872317	0.534	0.733	0.114701785713217	243	0.355525840134516	0.838351582285439	1.22968017823951	1.68904937259241	2.87693615507005	1.31304446663076	0.590799206415269	455	96	0.497889034374172	1.03074299762715	1.48840070162561	1.9578694351582	3.19200698369885	1.51108724845554	0.650571095330966	131
NR4A3	1.84712770185751e-13	0.392232194013855	0.433	0.153	6.76067210156866e-09	197	0.331562759144625	0.730927396855522	1.13524388955162	1.48798858236429	3.10353660916048	1.17769500880978	0.553728292718929	455	20	0.398151294673874	0.660817036272538	0.865219301589145	1.26928936607229	2.08040463766988	0.9855806982725	0.431468453616185	131
NRIP3	1.85000733366513e-11	0.307333671816422	0.321	0.099	6.77121184194773e-07	146	0.363748228394133	0.649322724972582	0.976235411958991	1.42600902340646	3.40915781589356	1.07463849864753	0.551234196342641	455	13	0.489458598593586	0.616818882985102	0.79738796239603	0.993075510529814	1.94368488281696	0.874697105930821	0.389779414807575	131
NSMAF	2.0699509754522e-08	0.2542636210917	0.349	0.153	0.000757622756525261	159	0.345402439014846	0.550259370631215	0.775043256765516	1.24559054876906	2.97224259794176	0.967244970532704	0.534903731166177	455	20	0.447012800242703	0.598168376410789	0.682855184240147	0.937946902772141	1.50031631752831	0.7978084806116	0.307256074295516	131
